target_set,shape_id,readable_shape,step,classification,nca_seed,accuracy,majority_vote,seed,classification_vx,majority_vote_vx
4,30,01111111-11111111-11111111,40,0;0;29-1;0;29-2;0;29-3;0;29-4;0;29-5;0;29-6;0;29-7;0;29-0;1;29-1;1;29-2;1;29-3;1;29-4;1;29-5;1;29-6;1;29-7;1;29-1;2;29-2;2;29-3;2;29-4;2;29-5;2;29-6;2;29-7;2;29,2,0.0,29,3,0.7556009150343872,0.7556009150343872
4,30,01111111-11111111-11111111,40,0;0;29-1;0;29-2;0;29-3;0;29-4;0;29-5;0;29-6;0;29-7;0;29-0;1;29-1;1;29-2;1;29-3;1;29-4;1;29-5;1;29-6;1;29-7;1;29-1;2;29-2;2;29-3;2;29-4;2;29-5;2;29-6;2;29-7;2;29,2,0.0,29,4,1.2481924023457565,1.2481924023457565
4,30,01111111-11111111-11111111,40,0;0;29-1;0;29-2;0;29-3;0;29-4;0;29-5;0;29-6;0;29-7;0;29-0;1;29-1;1;29-2;1;29-3;1;29-4;1;29-5;1;29-6;1;29-7;1;29-1;2;29-2;2;29-3;2;29-4;2;29-5;2;29-6;2;29-7;2;29,2,0.0,29,5,1.1609837585556508,1.1609837585556508
4,31,11111110-11111111-11111111,40,0;0;31-1;0;31-2;0;31-3;0;31-4;0;31-5;0;31-6;0;31-7;0;31-0;1;31-1;1;31-2;1;31-3;1;31-4;1;31-5;1;31-6;1;31-7;1;31-0;2;31-1;2;31-2;2;31-3;2;31-4;2;31-5;2;31-6;2;31,2,1.0,31,1,1.690430403407397,1.690430403407397
4,31,11111110-11111111-11111111,40,0;0;31-1;0;31-2;0;31-3;0;31-4;0;31-5;0;31-6;0;31-7;0;31-0;1;31-1;1;31-2;1;31-3;1;31-4;1;31-5;1;31-6;1;31-7;1;31-0;2;31-1;2;31-2;2;31-3;2;31-4;2;31-5;2;31-6;2;31,2,1.0,31,2,1.5260507066026583,1.5260507066026583
4,31,11111110-11111111-11111111,40,0;0;31-1;0;31-2;0;31-3;0;31-4;0;31-5;0;31-6;0;31-7;0;31-0;1;31-1;1;31-2;1;31-3;1;31-4;1;31-5;1;31-6;1;31-7;1;31-0;2;31-1;2;31-2;2;31-3;2;31-4;2;31-5;2;31-6;2;31,2,1.0,31,3,1.5300113334651186,1.5300113334651186
4,31,11111110-11111111-11111111,40,0;0;31-1;0;31-2;0;31-3;0;31-4;0;31-5;0;31-6;0;31-7;0;31-0;1;31-1;1;31-2;1;31-3;1;31-4;1;31-5;1;31-6;1;31-7;1;31-0;2;31-1;2;31-2;2;31-3;2;31-4;2;31-5;2;31-6;2;31,2,1.0,31,4,1.378441518722064,1.378441518722064
4,31,11111110-11111111-11111111,40,0;0;31-1;0;31-2;0;31-3;0;31-4;0;31-5;0;31-6;0;31-7;0;31-0;1;31-1;1;31-2;1;31-3;1;31-4;1;31-5;1;31-6;1;31-7;1;31-0;2;31-1;2;31-2;2;31-3;2;31-4;2;31-5;2;31-6;2;31,2,1.0,31,5,1.8500665945091779,1.8500665945091779
4,32,11111111-11111111-01111111,40,1;0;29-2;0;29-3;0;29-4;0;29-5;0;29-6;0;29-7;0;29-0;1;32-1;1;29-2;1;29-3;1;29-4;1;29-5;1;29-6;1;29-7;1;29-0;2;29-1;2;29-2;2;29-3;2;29-4;2;29-5;2;29-6;2;29-7;2;29,2,0.0434782608695652,29,1,0.08698058109163496,0.08095881446709743
4,32,11111111-11111111-01111111,40,1;0;29-2;0;29-3;0;29-4;0;29-5;0;29-6;0;29-7;0;29-0;1;32-1;1;29-2;1;29-3;1;29-4;1;29-5;1;29-6;1;29-7;1;29-0;2;29-1;2;29-2;2;29-3;2;29-4;2;29-5;2;29-6;2;29-7;2;29,2,0.0434782608695652,29,2,0.6194572974661261,0.5945489619492206
4,32,11111111-11111111-01111111,40,1;0;29-2;0;29-3;0;29-4;0;29-5;0;29-6;0;29-7;0;29-0;1;32-1;1;29-2;1;29-3;1;29-4;1;29-5;1;29-6;1;29-7;1;29-0;2;29-1;2;29-2;2;29-3;2;29-4;2;29-5;2;29-6;2;29-7;2;29,2,0.0434782608695652,29,3,0.78842778270465,0.7606588501693398
4,32,11111111-11111111-01111111,40,1;0;29-2;0;29-3;0;29-4;0;29-5;0;29-6;0;29-7;0;29-0;1;32-1;1;29-2;1;29-3;1;29-4;1;29-5;1;29-6;1;29-7;1;29-0;2;29-1;2;29-2;2;29-3;2;29-4;2;29-5;2;29-6;2;29-7;2;29,2,0.0434782608695652,29,4,0.7284147706490058,0.6662620353511717
4,32,11111111-11111111-01111111,40,1;0;29-2;0;29-3;0;29-4;0;29-5;0;29-6;0;29-7;0;29-0;1;32-1;1;29-2;1;29-3;1;29-4;1;29-5;1;29-6;1;29-7;1;29-0;2;29-1;2;29-2;2;29-3;2;29-4;2;29-5;2;29-6;2;29-7;2;29,2,0.0434782608695652,29,5,1.1376906685823311,1.0987897943095548
4,33,11111111-11111111-11111110,40,0;0;33-1;0;33-2;0;33-3;0;33-4;0;33-5;0;33-6;0;33-0;1;33-1;1;33-2;1;33-3;1;33-4;1;33-5;1;33-6;1;33-7;1;33-0;2;33-1;2;33-2;2;33-3;2;33-4;2;33-5;2;33-6;2;33-7;2;33,2,1.0,33,1,0.7752708565895539,0.7752708565895539
4,33,11111111-11111111-11111110,40,0;0;33-1;0;33-2;0;33-3;0;33-4;0;33-5;0;33-6;0;33-0;1;33-1;1;33-2;1;33-3;1;33-4;1;33-5;1;33-6;1;33-7;1;33-0;2;33-1;2;33-2;2;33-3;2;33-4;2;33-5;2;33-6;2;33-7;2;33,2,1.0,33,2,0.8238452989722846,0.8238452989722846
4,33,11111111-11111111-11111110,40,0;0;33-1;0;33-2;0;33-3;0;33-4;0;33-5;0;33-6;0;33-0;1;33-1;1;33-2;1;33-3;1;33-4;1;33-5;1;33-6;1;33-7;1;33-0;2;33-1;2;33-2;2;33-3;2;33-4;2;33-5;2;33-6;2;33-7;2;33,2,1.0,33,3,1.3714727313706314,1.3714727313706314
4,33,11111111-11111111-11111110,40,0;0;33-1;0;33-2;0;33-3;0;33-4;0;33-5;0;33-6;0;33-0;1;33-1;1;33-2;1;33-3;1;33-4;1;33-5;1;33-6;1;33-7;1;33-0;2;33-1;2;33-2;2;33-3;2;33-4;2;33-5;2;33-6;2;33-7;2;33,2,1.0,33,4,0.7869740055777865,0.7869740055777865
4,33,11111111-11111111-11111110,40,0;0;33-1;0;33-2;0;33-3;0;33-4;0;33-5;0;33-6;0;33-0;1;33-1;1;33-2;1;33-3;1;33-4;1;33-5;1;33-6;1;33-7;1;33-0;2;33-1;2;33-2;2;33-3;2;33-4;2;33-5;2;33-6;2;33-7;2;33,2,1.0,33,5,1.202731667262079,1.202731667262079
4,34,111111111-111111111-101010101,40,0;0;34-2;0;34-4;0;34-6;0;34-8;0;34-0;1;34-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;28-7;1;28-8;1;28-0;2;34-1;2;28-2;2;34-3;2;34-4;2;34-5;2;28-6;2;28-7;2;28-8;2;28,2,0.6521739130434783,34,1,0.002955137762121378,2.3167426277212555
4,34,111111111-111111111-101010101,40,0;0;34-2;0;34-4;0;34-6;0;34-8;0;34-0;1;34-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;28-7;1;28-8;1;28-0;2;34-1;2;28-2;2;34-3;2;34-4;2;34-5;2;28-6;2;28-7;2;28-8;2;28,2,0.6521739130434783,34,2,1.0098551779864107,3.5131833221392683
4,34,111111111-111111111-101010101,40,0;0;34-2;0;34-4;0;34-6;0;34-8;0;34-0;1;34-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;28-7;1;28-8;1;28-0;2;34-1;2;28-2;2;34-3;2;34-4;2;34-5;2;28-6;2;28-7;2;28-8;2;28,2,0.6521739130434783,34,3,4.0613609328387295E-4,2.064324791896478
4,34,111111111-111111111-101010101,40,0;0;34-2;0;34-4;0;34-6;0;34-8;0;34-0;1;34-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;28-7;1;28-8;1;28-0;2;34-1;2;28-2;2;34-3;2;34-4;2;34-5;2;28-6;2;28-7;2;28-8;2;28,2,0.6521739130434783,34,4,0.029459929754578458,2.233942035042322
4,34,111111111-111111111-101010101,40,0;0;34-2;0;34-4;0;34-6;0;34-8;0;34-0;1;34-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;28-7;1;28-8;1;28-0;2;34-1;2;28-2;2;34-3;2;34-4;2;34-5;2;28-6;2;28-7;2;28-8;2;28,2,0.6521739130434783,34,5,-8.080098179056345E-4,1.8877116093749546
4,35,111111111-111111111-001010101,40,2;0;34-4;0;34-6;0;34-8;0;34-0;1;34-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;34-7;1;28-8;1;28-0;2;34-1;2;34-2;2;34-3;2;34-4;2;34-5;2;28-6;2;28-7;2;28-8;2;28,2,0.0,34,1,0.1746244286546077,0.8030571527629959
4,35,111111111-111111111-001010101,40,2;0;34-4;0;34-6;0;34-8;0;34-0;1;34-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;34-7;1;28-8;1;28-0;2;34-1;2;34-2;2;34-3;2;34-4;2;34-5;2;28-6;2;28-7;2;28-8;2;28,2,0.0,34,2,0.5341228529941313,1.5597593819953606
4,35,111111111-111111111-001010101,40,2;0;34-4;0;34-6;0;34-8;0;34-0;1;34-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;34-7;1;28-8;1;28-0;2;34-1;2;34-2;2;34-3;2;34-4;2;34-5;2;28-6;2;28-7;2;28-8;2;28,2,0.0,34,3,-0.01201879686326758,0.9255842485137746
4,35,111111111-111111111-001010101,40,2;0;34-4;0;34-6;0;34-8;0;34-0;1;34-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;34-7;1;28-8;1;28-0;2;34-1;2;34-2;2;34-3;2;34-4;2;34-5;2;28-6;2;28-7;2;28-8;2;28,2,0.0,34,4,-0.03168068128212693,0.7571347799736122
4,35,111111111-111111111-001010101,40,2;0;34-4;0;34-6;0;34-8;0;34-0;1;34-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;34-7;1;28-8;1;28-0;2;34-1;2;34-2;2;34-3;2;34-4;2;34-5;2;28-6;2;28-7;2;28-8;2;28,2,0.0,34,5,0.2995549173326823,1.6032406891274937
4,36,111111111-111111111-100010101,40,0;0;37-4;0;36-6;0;36-8;0;37-0;1;36-1;1;36-2;1;36-3;1;36-4;1;36-5;1;36-6;1;36-7;1;36-8;1;36-0;2;36-1;2;36-2;2;36-3;2;36-4;2;36-5;2;36-6;2;36-7;2;36-8;2;36,2,0.9090909090909092,36,1,2.37867809127427,2.847182872703401
4,36,111111111-111111111-100010101,40,0;0;37-4;0;36-6;0;36-8;0;37-0;1;36-1;1;36-2;1;36-3;1;36-4;1;36-5;1;36-6;1;36-7;1;36-8;1;36-0;2;36-1;2;36-2;2;36-3;2;36-4;2;36-5;2;36-6;2;36-7;2;36-8;2;36,2,0.9090909090909092,36,2,2.3211940164409697,2.297639884439525
4,36,111111111-111111111-100010101,40,0;0;37-4;0;36-6;0;36-8;0;37-0;1;36-1;1;36-2;1;36-3;1;36-4;1;36-5;1;36-6;1;36-7;1;36-8;1;36-0;2;36-1;2;36-2;2;36-3;2;36-4;2;36-5;2;36-6;2;36-7;2;36-8;2;36,2,0.9090909090909092,36,3,0.8825132341250648,1.7058158025869694
4,36,111111111-111111111-100010101,40,0;0;37-4;0;36-6;0;36-8;0;37-0;1;36-1;1;36-2;1;36-3;1;36-4;1;36-5;1;36-6;1;36-7;1;36-8;1;36-0;2;36-1;2;36-2;2;36-3;2;36-4;2;36-5;2;36-6;2;36-7;2;36-8;2;36,2,0.9090909090909092,36,4,2.0052747366732877,2.5361823400857033
4,36,111111111-111111111-100010101,40,0;0;37-4;0;36-6;0;36-8;0;37-0;1;36-1;1;36-2;1;36-3;1;36-4;1;36-5;1;36-6;1;36-7;1;36-8;1;36-0;2;36-1;2;36-2;2;36-3;2;36-4;2;36-5;2;36-6;2;36-7;2;36-8;2;36,2,0.9090909090909092,36,5,1.5864403251628003,2.8590074171631885
4,37,111111111-111111111-101000101,40,0;0;37-2;0;34-6;0;34-8;0;34-0;1;37-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;34-7;1;34-8;1;28-0;2;34-1;2;34-2;2;34-3;2;34-4;2;34-5;2;34-6;2;34-7;2;34-8;2;28,2,0.0909090909090909,34,1,0.4292371572479082,2.260912190003685
4,37,111111111-111111111-101000101,40,0;0;37-2;0;34-6;0;34-8;0;34-0;1;37-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;34-7;1;34-8;1;28-0;2;34-1;2;34-2;2;34-3;2;34-4;2;34-5;2;34-6;2;34-7;2;34-8;2;28,2,0.0909090909090909,34,2,0.871531877711948,1.5938044767397934
4,37,111111111-111111111-101000101,40,0;0;37-2;0;34-6;0;34-8;0;34-0;1;37-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;34-7;1;34-8;1;28-0;2;34-1;2;34-2;2;34-3;2;34-4;2;34-5;2;34-6;2;34-7;2;34-8;2;28,2,0.0909090909090909,34,3,-0.02702053185249099,1.5864586815658486
4,37,111111111-111111111-101000101,40,0;0;37-2;0;34-6;0;34-8;0;34-0;1;37-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;34-7;1;34-8;1;28-0;2;34-1;2;34-2;2;34-3;2;34-4;2;34-5;2;34-6;2;34-7;2;34-8;2;28,2,0.0909090909090909,34,4,1.353275366461792,2.3160312494655124
4,37,111111111-111111111-101000101,40,0;0;37-2;0;34-6;0;34-8;0;34-0;1;37-1;1;34-2;1;34-3;1;34-4;1;34-5;1;34-6;1;34-7;1;34-8;1;28-0;2;34-1;2;34-2;2;34-3;2;34-4;2;34-5;2;34-6;2;34-7;2;34-8;2;28,2,0.0909090909090909,34,5,0.9889928614373728,1.0519467065269754
4,38,111111111-111111111-101010100,40,0;0;38-2;0;38-4;0;38-6;0;38-0;1;38-1;1;38-2;1;38-3;1;38-4;1;38-5;1;38-6;1;38-7;1;38-8;1;38-0;2;38-1;2;38-2;2;38-3;2;38-4;2;38-5;2;38-6;2;38-7;2;38-8;2;38,2,1.0,38,1,2.7416737058269445,2.7416737058269445
4,38,111111111-111111111-101010100,40,0;0;38-2;0;38-4;0;38-6;0;38-0;1;38-1;1;38-2;1;38-3;1;38-4;1;38-5;1;38-6;1;38-7;1;38-8;1;38-0;2;38-1;2;38-2;2;38-3;2;38-4;2;38-5;2;38-6;2;38-7;2;38-8;2;38,2,1.0,38,2,2.535142190755784,2.535142190755784
4,38,111111111-111111111-101010100,40,0;0;38-2;0;38-4;0;38-6;0;38-0;1;38-1;1;38-2;1;38-3;1;38-4;1;38-5;1;38-6;1;38-7;1;38-8;1;38-0;2;38-1;2;38-2;2;38-3;2;38-4;2;38-5;2;38-6;2;38-7;2;38-8;2;38,2,1.0,38,3,2.6662600537079624,2.6662600537079624
4,38,111111111-111111111-101010100,40,0;0;38-2;0;38-4;0;38-6;0;38-0;1;38-1;1;38-2;1;38-3;1;38-4;1;38-5;1;38-6;1;38-7;1;38-8;1;38-0;2;38-1;2;38-2;2;38-3;2;38-4;2;38-5;2;38-6;2;38-7;2;38-8;2;38,2,1.0,38,4,2.663477487845945,2.663477487845945
4,38,111111111-111111111-101010100,40,0;0;38-2;0;38-4;0;38-6;0;38-0;1;38-1;1;38-2;1;38-3;1;38-4;1;38-5;1;38-6;1;38-7;1;38-8;1;38-0;2;38-1;2;38-2;2;38-3;2;38-4;2;38-5;2;38-6;2;38-7;2;38-8;2;38,2,1.0,38,5,2.7188079240048935,2.7188079240048935
1,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,3,1.0,0,1,3.2662573825650085,3.2662573825650085
1,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,3,1.0,0,2,3.1702862674560603,3.1702862674560603
1,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,3,1.0,0,3,1.8428490882138375,1.8428490882138375
1,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,3,1.0,0,4,2.4318850725748384,2.4318850725748384
1,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,3,1.0,0,5,3.7169256489195845,3.7169256489195845
1,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,3,1.0,1,1,0.8203586789103361,0.8203586789103361
1,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,3,1.0,1,2,1.6665514478278176,1.6665514478278176
1,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,3,1.0,1,3,1.9333288140805736,1.9333288140805736
1,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,3,1.0,1,4,0.981348190674528,0.981348190674528
1,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,3,1.0,1,5,0.7563423485350818,0.7563423485350818
1,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,3,1.0,2,1,1.8447792354991328,1.8447792354991328
1,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,3,1.0,2,2,1.6754072888600566,1.6754072888600566
1,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,3,1.0,2,3,1.8163143609542265,1.8163143609542265
1,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,3,1.0,2,4,2.0402809165026605,2.0402809165026605
1,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,3,1.0,2,5,0.9958888399089895,0.9958888399089895
2,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,3,1.0,0,1,3.2662573825650085,3.2662573825650085
2,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,3,1.0,0,2,3.1702862674560603,3.1702862674560603
2,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,3,1.0,0,3,1.8428490882138375,1.8428490882138375
2,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,3,1.0,0,4,2.4318850725748384,2.4318850725748384
2,0,1111-1111-1001,40,0;0;0-3;0;0-0;1;0-1;1;0-2;1;0-3;1;0-0;2;0-1;2;0-2;2;0-3;2;0,3,1.0,0,5,3.7169256489195845,3.7169256489195845
2,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,3,1.0,1,1,0.8203586789103361,0.8203586789103361
2,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,3,1.0,1,2,1.6665514478278176,1.6665514478278176
2,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,3,1.0,1,3,1.9333288140805736,1.9333288140805736
2,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,3,1.0,1,4,0.981348190674528,0.981348190674528
2,1,11111-11111,40,0;0;1-1;0;1-2;0;1-3;0;1-4;0;1-0;1;1-1;1;1-2;1;1-3;1;1-4;1;1,3,1.0,1,5,0.7563423485350818,0.7563423485350818
2,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,3,1.0,2,1,1.8447792354991328,1.8447792354991328
2,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,3,1.0,2,2,1.6754072888600566,1.6754072888600566
2,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,3,1.0,2,3,1.8163143609542265,1.8163143609542265
2,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,3,1.0,2,4,2.0402809165026605,2.0402809165026605
2,2,1111111-1010101,40,0;0;2-2;0;2-4;0;2-6;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2-5;1;2-6;1;2,3,1.0,2,5,0.9958888399089895,0.9958888399089895
2,3,1111-1001,40,0;0;3-3;0;3-0;1;3-1;1;3-2;1;3-3;1;3,3,1.0,3,1,1.8178833691910095,1.8178833691910095
2,3,1111-1001,40,0;0;3-3;0;3-0;1;3-1;1;3-2;1;3-3;1;3,3,1.0,3,2,1.9929618691059918,1.9929618691059918
2,3,1111-1001,40,0;0;3-3;0;3-0;1;3-1;1;3-2;1;3-3;1;3,3,1.0,3,3,1.741574407765231,1.741574407765231
2,3,1111-1001,40,0;0;3-3;0;3-0;1;3-1;1;3-2;1;3-3;1;3,3,1.0,3,4,2.163380108727427,2.163380108727427
2,3,1111-1001,40,0;0;3-3;0;3-0;1;3-1;1;3-2;1;3-3;1;3,3,1.0,3,5,2.2745144215447803,2.2745144215447803
2,4,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,3,1.0,4,1,0.618152967902345,0.618152967902345
2,4,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,3,1.0,4,2,0.6607999140734201,0.6607999140734201
2,4,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,3,1.0,4,3,0.23022832021382703,0.23022832021382703
2,4,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,3,1.0,4,4,0.6401784294755521,0.6401784294755521
2,4,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,3,1.0,4,5,0.6432146811123464,0.6432146811123464
2,5,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,3,0.0,2,1,1.5613854494158346,1.5613854494158346
2,5,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,3,0.0,2,2,0.48474778585955286,0.48474778585955286
2,5,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,3,0.0,2,3,0.49111018270789103,0.49111018270789103
2,5,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,3,0.0,2,4,0.9105737853075632,0.9105737853075632
2,5,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,3,0.0,2,5,0.5914140506238335,0.5914140506238335
2,6,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,3,1.0,6,1,2.611042407021058,2.611042407021058
2,6,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,3,1.0,6,2,2.2480949222969904,2.2480949222969904
2,6,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,3,1.0,6,3,1.7123169495395099,1.7123169495395099
2,6,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,3,1.0,6,4,2.1171863936540936,2.1171863936540936
2,6,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,3,1.0,6,5,1.6888696862383352,1.6888696862383352
2,7,11111111-11111111-11111111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-5;0;7-6;0;7-7;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7-5;1;7-6;1;7-7;1;7-0;2;7-1;2;7-2;2;7-3;2;7-4;2;7-5;2;7-6;2;7-7;2;7,3,1.0,7,1,1.4146543318878568,1.4146543318878568
2,7,11111111-11111111-11111111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-5;0;7-6;0;7-7;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7-5;1;7-6;1;7-7;1;7-0;2;7-1;2;7-2;2;7-3;2;7-4;2;7-5;2;7-6;2;7-7;2;7,3,1.0,7,2,0.6766259200293361,0.6766259200293361
2,7,11111111-11111111-11111111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-5;0;7-6;0;7-7;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7-5;1;7-6;1;7-7;1;7-0;2;7-1;2;7-2;2;7-3;2;7-4;2;7-5;2;7-6;2;7-7;2;7,3,1.0,7,3,0.8477767929581538,0.8477767929581538
2,7,11111111-11111111-11111111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-5;0;7-6;0;7-7;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7-5;1;7-6;1;7-7;1;7-0;2;7-1;2;7-2;2;7-3;2;7-4;2;7-5;2;7-6;2;7-7;2;7,3,1.0,7,4,1.3799920953636262,1.3799920953636262
2,7,11111111-11111111-11111111,40,0;0;7-1;0;7-2;0;7-3;0;7-4;0;7-5;0;7-6;0;7-7;0;7-0;1;7-1;1;7-2;1;7-3;1;7-4;1;7-5;1;7-6;1;7-7;1;7-0;2;7-1;2;7-2;2;7-3;2;7-4;2;7-5;2;7-6;2;7-7;2;7,3,1.0,7,5,1.2999084505112688,1.2999084505112688
