shapes_set,shape_id,target_set,closest_shape_id,edit_distance,readable_shape,step,classification,majority_vote,nca_seed,seed,classification_vx,majority_vote_vx
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,5,2,0.6607999140734201,0.6607999140734201
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,5,3,0.23022832021382703,0.23022832021382703
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,5,4,0.6401784294755521,0.6401784294755521
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,5,5,0.6432146811123464,0.6432146811123464
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,6,1,0.618152967902345,0.618152967902345
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,6,2,0.6607999140734201,0.6607999140734201
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,6,3,0.23022832021382703,0.23022832021382703
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,6,4,0.6401784294755521,0.6401784294755521
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,6,5,0.6432146811123464,0.6432146811123464
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,7,1,0.618152967902345,0.618152967902345
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,7,2,0.6607999140734201,0.6607999140734201
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,7,3,0.23022832021382703,0.23022832021382703
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,7,4,0.6401784294755521,0.6401784294755521
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,7,5,0.6432146811123464,0.6432146811123464
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,8,1,0.618152967902345,0.618152967902345
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,8,2,0.6607999140734201,0.6607999140734201
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,8,3,0.23022832021382703,0.23022832021382703
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,8,4,0.6401784294755521,0.6401784294755521
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,8,5,0.6432146811123464,0.6432146811123464
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,9,1,0.618152967902345,0.618152967902345
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,9,2,0.6607999140734201,0.6607999140734201
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,9,3,0.23022832021382703,0.23022832021382703
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,9,4,0.6401784294755521,0.6401784294755521
4,18,2,4,0,1111,40,0;0;4-1;0;4-2;0;4-3;0;4,4,9,5,0.6432146811123464,0.6432146811123464
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,5,1,0.1305572639274909,0.1305572639274909
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,5,2,-0.010741337722638074,-0.010741337722638074
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,5,3,0.14830384744366482,0.14830384744366482
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,5,4,0.26140587729128506,0.26140587729128506
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,5,5,0.059068507429957215,0.059068507429957215
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,6,1,0.1305572639274909,0.1305572639274909
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,6,2,-0.010741337722638074,-0.010741337722638074
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,6,3,0.14830384744366482,0.14830384744366482
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,6,4,0.26140587729128506,0.26140587729128506
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,6,5,0.059068507429957215,0.059068507429957215
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,7,1,0.1305572639274909,0.1305572639274909
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,7,2,-0.010741337722638074,-0.010741337722638074
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,7,3,0.14830384744366482,0.14830384744366482
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,7,4,0.26140587729128506,0.26140587729128506
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,7,5,0.059068507429957215,0.059068507429957215
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,8,1,0.1305572639274909,0.1305572639274909
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,8,2,-0.010741337722638074,-0.010741337722638074
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,8,3,0.14830384744366482,0.14830384744366482
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,8,4,0.26140587729128506,0.26140587729128506
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,8,5,0.059068507429957215,0.059068507429957215
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,9,1,0.1305572639274909,0.1305572639274909
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,9,2,-0.010741337722638074,-0.010741337722638074
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,9,3,0.14830384744366482,0.14830384744366482
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,9,4,0.26140587729128506,0.26140587729128506
4,19,2,4,1,111,40,0;0;4-1;0;4-2;0;4,4,9,5,0.059068507429957215,0.059068507429957215
4,20,2,5,0,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,2,5,1,1.5613854494158346,1.5613854494158346
4,20,2,5,0,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,2,5,2,0.48474778585955286,0.48474778585955286
4,20,2,5,0,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,2,5,3,0.49111018270789103,0.49111018270789103
4,20,2,5,0,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,2,5,4,0.9105737853075632,0.9105737853075632
4,20,2,5,0,11111-10101,40,0;0;2-2;0;2-4;0;2-0;1;2-1;1;2-2;1;2-3;1;2-4;1;2,2,5,5,0.5914140506238335,0.5914140506238335
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,6,1,1.3214518899485106,1.3214518899485106
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,6,2,1.6167362490732664,1.6167362490732664
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,6,3,1.515745618236381,1.515745618236381
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,6,4,1.4837345799072599,1.4837345799072599
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,6,5,1.3060055814685567,1.3060055814685567
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,7,1,1.3214518899485106,1.3214518899485106
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,7,2,1.6167362490732664,1.6167362490732664
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,7,3,1.515745618236381,1.515745618236381
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,7,4,1.4837345799072599,1.4837345799072599
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,7,5,1.3060055814685567,1.3060055814685567
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,8,1,1.3214518899485106,1.3214518899485106
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,8,2,1.6167362490732664,1.6167362490732664
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,8,3,1.515745618236381,1.515745618236381
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,8,4,1.4837345799072599,1.4837345799072599
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,8,5,1.3060055814685567,1.3060055814685567
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,9,1,1.3214518899485106,1.3214518899485106
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,9,2,1.6167362490732664,1.6167362490732664
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,9,3,1.515745618236381,1.515745618236381
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,9,4,1.4837345799072599,1.4837345799072599
4,20,2,5,0,11111-10101,40,0;0;5-2;0;5-4;0;5-0;1;5-1;1;5-2;1;5-3;1;5-4;1;5,5,9,5,1.3060055814685567,1.3060055814685567
4,21,2,5,1,11111-00101,40,2;0;2-4;0;2-0;1;4-1;1;4-2;1;2-3;1;2-4;1;2,2,5,1,0.3854269630877661,0.01802646311379633
4,21,2,5,1,11111-00101,40,2;0;2-4;0;2-0;1;4-1;1;4-2;1;2-3;1;2-4;1;2,2,5,2,0.0970449723387136,0.018311300493635607
4,21,2,5,1,11111-00101,40,2;0;2-4;0;2-0;1;4-1;1;4-2;1;2-3;1;2-4;1;2,2,5,3,0.01586181110560916,0.7532581582764322
4,21,2,5,1,11111-00101,40,2;0;2-4;0;2-0;1;4-1;1;4-2;1;2-3;1;2-4;1;2,2,5,4,0.32666124354601506,0.09637392779355462
4,21,2,5,1,11111-00101,40,2;0;2-4;0;2-0;1;4-1;1;4-2;1;2-3;1;2-4;1;2,2,5,5,-0.031840434983164294,0.5695161304519623
4,21,2,5,1,11111-00101,40,2;0;3-4;0;5-0;1;4-1;1;3-2;1;3-3;1;5-4;1;5,3,6,1,0.03897080658030645,0.14153583896140534
4,21,2,5,1,11111-00101,40,2;0;3-4;0;5-0;1;4-1;1;3-2;1;3-3;1;5-4;1;5,3,6,2,0.0012360219144656227,0.054916927318031016
4,21,2,5,1,11111-00101,40,2;0;3-4;0;5-0;1;4-1;1;3-2;1;3-3;1;5-4;1;5,3,6,3,0.06281321160435199,0.11665655897512199
4,21,2,5,1,11111-00101,40,2;0;3-4;0;5-0;1;4-1;1;3-2;1;3-3;1;5-4;1;5,3,6,4,0.2448237470361619,0.5473359853300924
4,21,2,5,1,11111-00101,40,2;0;3-4;0;5-0;1;4-1;1;3-2;1;3-3;1;5-4;1;5,3,6,5,0.5024884174851972,0.8998122254845011
4,21,2,5,1,11111-00101,40,2;0;3-4;0;3-0;1;4-1;1;3-2;1;3-3;1;3-4;1;3,3,7,1,0.5116724265291293,0.14153583896140534
4,21,2,5,1,11111-00101,40,2;0;3-4;0;3-0;1;4-1;1;3-2;1;3-3;1;3-4;1;3,3,7,2,0.02460053703416177,0.054916927318031016
4,21,2,5,1,11111-00101,40,2;0;3-4;0;3-0;1;4-1;1;3-2;1;3-3;1;3-4;1;3,3,7,3,0.2507680304591559,0.11665655897512199
4,21,2,5,1,11111-00101,40,2;0;3-4;0;3-0;1;4-1;1;3-2;1;3-3;1;3-4;1;3,3,7,4,0.09952941457887167,0.5473359853300924
4,21,2,5,1,11111-00101,40,2;0;3-4;0;3-0;1;4-1;1;3-2;1;3-3;1;3-4;1;3,3,7,5,0.9213117346857308,0.8998122254845011
4,21,2,5,1,11111-00101,40,2;0;3-4;0;5-0;1;3-1;1;3-2;1;3-3;1;5-4;1;5,3,8,1,0.3333974767222573,0.14153583896140534
4,21,2,5,1,11111-00101,40,2;0;3-4;0;5-0;1;3-1;1;3-2;1;3-3;1;5-4;1;5,3,8,2,0.011795715584404032,0.054916927318031016
4,21,2,5,1,11111-00101,40,2;0;3-4;0;5-0;1;3-1;1;3-2;1;3-3;1;5-4;1;5,3,8,3,0.14560222717452775,0.11665655897512199
4,21,2,5,1,11111-00101,40,2;0;3-4;0;5-0;1;3-1;1;3-2;1;3-3;1;5-4;1;5,3,8,4,0.1666849930448635,0.5473359853300924
4,21,2,5,1,11111-00101,40,2;0;3-4;0;5-0;1;3-1;1;3-2;1;3-3;1;5-4;1;5,3,8,5,0.41410335185756747,0.8998122254845011
4,21,2,5,1,11111-00101,40,2;0;2-4;0;5-0;1;4-1;1;3-2;1;3-3;1;5-4;1;5,5,9,1,0.672278416427322,0.3665583434627153
4,21,2,5,1,11111-00101,40,2;0;2-4;0;5-0;1;4-1;1;3-2;1;3-3;1;5-4;1;5,5,9,2,-0.004463232549128966,0.504766720789705
4,21,2,5,1,11111-00101,40,2;0;2-4;0;5-0;1;4-1;1;3-2;1;3-3;1;5-4;1;5,5,9,3,0.012764628030457697,0.36812521182029134
4,21,2,5,1,11111-00101,40,2;0;2-4;0;5-0;1;4-1;1;3-2;1;3-3;1;5-4;1;5,5,9,4,0.15674403639619028,0.22041744144076
4,21,2,5,1,11111-00101,40,2;0;2-4;0;5-0;1;4-1;1;3-2;1;3-3;1;5-4;1;5,5,9,5,-0.032701692387578446,0.37524725875005566
4,22,2,5,1,11111-10001,40,0;0;3-4;0;2-0;1;4-1;1;4-2;1;4-3;1;4-4;1;4,4,5,1,-0.0049552816456376655,0.11673261172417751
4,22,2,5,1,11111-10001,40,0;0;3-4;0;2-0;1;4-1;1;4-2;1;4-3;1;4-4;1;4,4,5,2,0.10805955718457884,0.16271235698860484
4,22,2,5,1,11111-10001,40,0;0;3-4;0;2-0;1;4-1;1;4-2;1;4-3;1;4-4;1;4,4,5,3,-0.0284610126561878,0.030055180062826172
4,22,2,5,1,11111-10001,40,0;0;3-4;0;2-0;1;4-1;1;4-2;1;4-3;1;4-4;1;4,4,5,4,-0.015408185751055747,0.06322537677157154
4,22,2,5,1,11111-10001,40,0;0;3-4;0;2-0;1;4-1;1;4-2;1;4-3;1;4-4;1;4,4,5,5,-0.011892484949082821,0.2562896438815939
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,6,1,0.3012368593685786,0.3012368593685786
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,6,2,0.5523503540961393,0.5523503540961393
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,6,3,0.2920037620560851,0.2920037620560851
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,6,4,0.32770056248491497,0.32770056248491497
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,6,5,0.04046625070534036,0.04046625070534036
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,7,1,0.3012368593685786,0.3012368593685786
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,7,2,0.5523503540961393,0.5523503540961393
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,7,3,0.2920037620560851,0.2920037620560851
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,7,4,0.32770056248491497,0.32770056248491497
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,7,5,0.04046625070534036,0.04046625070534036
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,8,1,0.3012368593685786,0.3012368593685786
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,8,2,0.5523503540961393,0.5523503540961393
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,8,3,0.2920037620560851,0.2920037620560851
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,8,4,0.32770056248491497,0.32770056248491497
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,8,5,0.04046625070534036,0.04046625070534036
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,9,1,0.3012368593685786,0.3012368593685786
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,9,2,0.5523503540961393,0.5523503540961393
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,9,3,0.2920037620560851,0.2920037620560851
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,9,4,0.32770056248491497,0.32770056248491497
4,22,2,5,1,11111-10001,40,0;0;3-4;0;3-0;1;3-1;1;3-2;1;3-3;1;3-4;1;3,3,9,5,0.04046625070534036,0.04046625070534036
4,23,2,5,1,11111-10100,40,0;0;2-2;0;3-0;1;2-1;1;2-2;1;4-3;1;4-4;1;4,2,5,1,-0.007136353593189705,1.3450648045372495
4,23,2,5,1,11111-10100,40,0;0;2-2;0;3-0;1;2-1;1;2-2;1;4-3;1;4-4;1;4,2,5,2,-0.03142697345193056,0.29993994341567354
4,23,2,5,1,11111-10100,40,0;0;2-2;0;3-0;1;2-1;1;2-2;1;4-3;1;4-4;1;4,2,5,3,-0.00610443585071758,0.9129993266695288
4,23,2,5,1,11111-10100,40,0;0;2-2;0;3-0;1;2-1;1;2-2;1;4-3;1;4-4;1;4,2,5,4,-0.00553837175400835,0.48452968472979485
4,23,2,5,1,11111-10100,40,0;0;2-2;0;3-0;1;2-1;1;2-2;1;4-3;1;4-4;1;4,2,5,5,-0.001208533305563914,0.3708784881128695
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;3-4;1;3,3,6,1,0.5799959246117444,0.48633546100536934
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;3-4;1;3,3,6,2,0.09308237280780728,0.5469756799562902
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;3-4;1;3,3,6,3,-0.008252961079332205,0.3650618077486671
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;3-4;1;3,3,6,4,-0.034742366077427665,-0.010984901012905227
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;3-4;1;3,3,6,5,-0.03645760312497672,-0.034249398780855846
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;3-4;1;4,3,7,1,0.7136876533030826,0.48633546100536934
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;3-4;1;4,3,7,2,-0.034871772351465935,0.5469756799562902
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;3-4;1;4,3,7,3,0.006106122951693184,0.3650618077486671
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;3-4;1;4,3,7,4,0.29867289338286557,-0.010984901012905227
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;3-4;1;4,3,7,5,0.1085228109145472,-0.034249398780855846
4,23,2,5,1,11111-10100,40,0;0;2-2;0;5-0;1;2-1;1;5-2;1;3-3;1;3-4;1;3,3,8,1,0.07779871614071986,0.48633546100536934
4,23,2,5,1,11111-10100,40,0;0;2-2;0;5-0;1;2-1;1;5-2;1;3-3;1;3-4;1;3,3,8,2,-0.031004420916295457,0.5469756799562902
4,23,2,5,1,11111-10100,40,0;0;2-2;0;5-0;1;2-1;1;5-2;1;3-3;1;3-4;1;3,3,8,3,0.0043456430792974884,0.3650618077486671
4,23,2,5,1,11111-10100,40,0;0;2-2;0;5-0;1;2-1;1;5-2;1;3-3;1;3-4;1;3,3,8,4,0.2971430548513904,-0.010984901012905227
4,23,2,5,1,11111-10100,40,0;0;2-2;0;5-0;1;2-1;1;5-2;1;3-3;1;3-4;1;3,3,8,5,0.15687030973845342,-0.034249398780855846
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;4-4;1;4,5,9,1,0.6972862601934126,0.22458630530980161
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;4-4;1;4,5,9,2,-0.023038197729935234,0.5467868574082059
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;4-4;1;4,5,9,3,-0.03358792497810157,0.27704585557559325
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;4-4;1;4,5,9,4,0.03072734020314611,0.234269211164839
4,23,2,5,1,11111-10100,40,0;0;5-2;0;3-0;1;5-1;1;5-2;1;3-3;1;4-4;1;4,5,9,5,-0.03154312870569666,0.43862126688574327
4,24,2,6,0,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,6,5,1,2.611042407021058,2.611042407021058
4,24,2,6,0,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,6,5,2,2.2480949222969904,2.2480949222969904
4,24,2,6,0,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,6,5,3,1.7123169495395099,1.7123169495395099
4,24,2,6,0,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,6,5,4,2.1171863936540936,2.1171863936540936
4,24,2,6,0,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,6,5,5,1.6888696862383352,1.6888696862383352
4,24,2,6,0,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,6,6,1,2.611042407021058,2.611042407021058
4,24,2,6,0,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,6,6,2,2.2480949222969904,2.2480949222969904
4,24,2,6,0,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,6,6,3,1.7123169495395099,1.7123169495395099
4,24,2,6,0,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,6,6,4,2.1171863936540936,2.1171863936540936
4,24,2,6,0,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,6,6,5,1.6888696862383352,1.6888696862383352
4,24,2,6,0,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,6,7,1,2.611042407021058,2.611042407021058
4,24,2,6,0,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,6,7,2,2.2480949222969904,2.2480949222969904
4,24,2,6,0,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,6,7,3,1.7123169495395099,1.7123169495395099
4,24,2,6,0,111111-111111-110011-110011,40,0;0;6-1;0;6-4;0;6-5;0;6-0;1;6-1;1;6-4;1;6-5;1;6-0;2;6-1;2;6-2;2;6-3;2;6-4;2;6-5;2;6-0;3;6-1;3;6-2;3;6-3;3;6-4;3;6-5;3;6,6,7,4,2.1171863936540936,2.1171863936540936
